study_accession	tax_id	study_alias	submission_accession	library_strategy	run_accession	fastq_ftp	study_title
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224386	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/086/SRR10224386/SRR10224386.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/086/SRR10224386/SRR10224386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/086/SRR10224386/SRR10224386_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA326974	8355	GSE83784	SRA436183	RNA-Seq	SRR3723171	ftp.sra.ebi.ac.uk/vol1/fastq/SRR372/001/SRR3723171/SRR3723171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR372/001/SRR3723171/SRR3723171_2.fastq.gz	Identification of microRNAs and microRNA targets in Xenopus ectoderm
PRJNA341579	8355	GSE86382	SRA459848	RNA-Seq	SRR4120006	ftp.sra.ebi.ac.uk/vol1/fastq/SRR412/006/SRR4120006/SRR4120006.fastq.gz	RISC factor MOV10 is required for normal development and viability in both mouse and Xenopus
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224388	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/088/SRR10224388/SRR10224388.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/088/SRR10224388/SRR10224388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/088/SRR10224388/SRR10224388_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA341579	8355	GSE86382	SRA459848	RNA-Seq	SRR4120007	ftp.sra.ebi.ac.uk/vol1/fastq/SRR412/007/SRR4120007/SRR4120007.fastq.gz	RISC factor MOV10 is required for normal development and viability in both mouse and Xenopus
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224393	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/093/SRR10224393/SRR10224393.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/093/SRR10224393/SRR10224393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/093/SRR10224393/SRR10224393_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA342823	8355	GSE86649	SRA470686	RNA-Seq	SRR4241288	ftp.sra.ebi.ac.uk/vol1/fastq/SRR424/008/SRR4241288/SRR4241288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR424/008/SRR4241288/SRR4241288_2.fastq.gz	Comparative temporal analysis of wild-type Ptf1a, Neurog2 and mutant Ptf1a (Ptf1aW224A/W242A) overexpressing Xenopus explant transcriptomes after 6 and 25 hours of DEX induction.
PRJNA342823	8355	GSE86649	SRA470686	RNA-Seq	SRR4241292	ftp.sra.ebi.ac.uk/vol1/fastq/SRR424/002/SRR4241292/SRR4241292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR424/002/SRR4241292/SRR4241292_2.fastq.gz	Comparative temporal analysis of wild-type Ptf1a, Neurog2 and mutant Ptf1a (Ptf1aW224A/W242A) overexpressing Xenopus explant transcriptomes after 6 and 25 hours of DEX induction.
PRJNA345495	8355	GSE87652	SRA482196	ChIP-Seq	SRR4346393	ftp.sra.ebi.ac.uk/vol1/fastq/SRR434/003/SRR4346393/SRR4346393.fastq.gz	Genomic integration of Wnt/b-catenin and BMP/Smad1 coordinates the transcriptional program of foregut and hindgut progenitors [ChIP-seq]
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224394	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/094/SRR10224394/SRR10224394.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/094/SRR10224394/SRR10224394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/094/SRR10224394/SRR10224394_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA345495	8355	GSE87652	SRA482196	ChIP-Seq	SRR4346394	ftp.sra.ebi.ac.uk/vol1/fastq/SRR434/004/SRR4346394/SRR4346394.fastq.gz	Genomic integration of Wnt/b-catenin and BMP/Smad1 coordinates the transcriptional program of foregut and hindgut progenitors [ChIP-seq]
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224396	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/096/SRR10224396/SRR10224396.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/096/SRR10224396/SRR10224396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/096/SRR10224396/SRR10224396_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA345495	8355	GSE87652	SRA482196	ChIP-Seq	SRR4346396	ftp.sra.ebi.ac.uk/vol1/fastq/SRR434/006/SRR4346396/SRR4346396.fastq.gz	Genomic integration of Wnt/b-catenin and BMP/Smad1 coordinates the transcriptional program of foregut and hindgut progenitors [ChIP-seq]
PRJNA345495	8355	GSE87652	SRA482196	ChIP-Seq	SRR4346400	ftp.sra.ebi.ac.uk/vol1/fastq/SRR434/000/SRR4346400/SRR4346400.fastq.gz	Genomic integration of Wnt/b-catenin and BMP/Smad1 coordinates the transcriptional program of foregut and hindgut progenitors [ChIP-seq]
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224400	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/000/SRR10224400/SRR10224400.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/000/SRR10224400/SRR10224400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/000/SRR10224400/SRR10224400_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA345495	8355	GSE87652	SRA482196	ChIP-Seq	SRR4346406	ftp.sra.ebi.ac.uk/vol1/fastq/SRR434/006/SRR4346406/SRR4346406.fastq.gz	Genomic integration of Wnt/b-catenin and BMP/Smad1 coordinates the transcriptional program of foregut and hindgut progenitors [ChIP-seq]
PRJNA345496	8355	GSE87653	SRA482197	RNA-Seq	SRR4346410	ftp.sra.ebi.ac.uk/vol1/fastq/SRR434/000/SRR4346410/SRR4346410.fastq.gz	Genomic integration of Wnt/b-catenin and BMP/Smad1 coordinates the transcriptional program of foregut and hindgut progenitors [RNA-seq]
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224402	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/002/SRR10224402/SRR10224402.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/002/SRR10224402/SRR10224402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/002/SRR10224402/SRR10224402_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA345496	8355	GSE87653	SRA482197	RNA-Seq	SRR4346420	ftp.sra.ebi.ac.uk/vol1/fastq/SRR434/000/SRR4346420/SRR4346420.fastq.gz	Genomic integration of Wnt/b-catenin and BMP/Smad1 coordinates the transcriptional program of foregut and hindgut progenitors [RNA-seq]
PRJNA345496	8355	GSE87653	SRA482197	RNA-Seq	SRR4346425	ftp.sra.ebi.ac.uk/vol1/fastq/SRR434/005/SRR4346425/SRR4346425.fastq.gz	Genomic integration of Wnt/b-catenin and BMP/Smad1 coordinates the transcriptional program of foregut and hindgut progenitors [RNA-seq]
PRJNA345496	8355	GSE87653	SRA482197	RNA-Seq	SRR4346443	ftp.sra.ebi.ac.uk/vol1/fastq/SRR434/003/SRR4346443/SRR4346443.fastq.gz	Genomic integration of Wnt/b-catenin and BMP/Smad1 coordinates the transcriptional program of foregut and hindgut progenitors [RNA-seq]
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224403	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/003/SRR10224403/SRR10224403.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/003/SRR10224403/SRR10224403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/003/SRR10224403/SRR10224403_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA577715	8355	GSE138905	SRA979583	ATAC-seq	SRR10285468	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/068/SRR10285468/SRR10285468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/068/SRR10285468/SRR10285468_2.fastq.gz	ATAC-seq identifies accessible chromatin domains in gastrula stage Xenopus laevis
PRJNA600273	8355	GSE143395	SRA1023079	RNA-Seq	SRR10859344	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/044/SRR10859344/SRR10859344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/044/SRR10859344/SRR10859344_2.fastq.gz	Targets of Sf3b4 during neural crest development
PRJNA347982	8355	GSE87872	SRA483678	RNA-Seq	SRR4417744	ftp.sra.ebi.ac.uk/vol1/fastq/SRR441/004/SRR4417744/SRR4417744.fastq.gz	Gene resistance to transcriptional reprogramming following nuclear transfer is directly mediated by multiple chromatin repressive pathways
PRJNA600273	8355	GSE143395	SRA1023079	RNA-Seq	SRR10859345	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/045/SRR10859345/SRR10859345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/045/SRR10859345/SRR10859345_2.fastq.gz	Targets of Sf3b4 during neural crest development
PRJNA347982	8355	GSE87872	SRA483678	RNA-Seq	SRR4417746	ftp.sra.ebi.ac.uk/vol1/fastq/SRR441/006/SRR4417746/SRR4417746.fastq.gz	Gene resistance to transcriptional reprogramming following nuclear transfer is directly mediated by multiple chromatin repressive pathways
PRJNA600273	8355	GSE143395	SRA1023079	RNA-Seq	SRR10859353	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/053/SRR10859353/SRR10859353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/053/SRR10859353/SRR10859353_2.fastq.gz	Targets of Sf3b4 during neural crest development
PRJNA600273	8355	GSE143395	SRA1023079	RNA-Seq	SRR10859357	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/057/SRR10859357/SRR10859357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/057/SRR10859357/SRR10859357_2.fastq.gz	Targets of Sf3b4 during neural crest development
PRJNA347982	8355	GSE87872	SRA483678	RNA-Seq	SRR4417749	ftp.sra.ebi.ac.uk/vol1/fastq/SRR441/009/SRR4417749/SRR4417749.fastq.gz	Gene resistance to transcriptional reprogramming following nuclear transfer is directly mediated by multiple chromatin repressive pathways
PRJNA600273	8355	GSE143395	SRA1023079	RNA-Seq	SRR10859359	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/059/SRR10859359/SRR10859359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/059/SRR10859359/SRR10859359_2.fastq.gz	Targets of Sf3b4 during neural crest development
PRJNA347982	8355	GSE87872	SRA483678	RNA-Seq	SRR4417752	ftp.sra.ebi.ac.uk/vol1/fastq/SRR441/002/SRR4417752/SRR4417752.fastq.gz	Gene resistance to transcriptional reprogramming following nuclear transfer is directly mediated by multiple chromatin repressive pathways
PRJNA600273	8355	GSE143395	SRA1023079	RNA-Seq	SRR10859364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/064/SRR10859364/SRR10859364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/064/SRR10859364/SRR10859364_2.fastq.gz	Targets of Sf3b4 during neural crest development
PRJNA347982	8355	GSE87872	SRA483678	RNA-Seq	SRR4417756	ftp.sra.ebi.ac.uk/vol1/fastq/SRR441/006/SRR4417756/SRR4417756.fastq.gz	Gene resistance to transcriptional reprogramming following nuclear transfer is directly mediated by multiple chromatin repressive pathways
PRJNA347982	8355	GSE87872	SRA483678	RNA-Seq	SRR4417757	ftp.sra.ebi.ac.uk/vol1/fastq/SRR441/007/SRR4417757/SRR4417757.fastq.gz	Gene resistance to transcriptional reprogramming following nuclear transfer is directly mediated by multiple chromatin repressive pathways
PRJNA600273	8355	GSE143395	SRA1023079	RNA-Seq	SRR10859365	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/065/SRR10859365/SRR10859365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/065/SRR10859365/SRR10859365_2.fastq.gz	Targets of Sf3b4 during neural crest development
PRJNA347982	8355	GSE87872	SRA483678	RNA-Seq	SRR4417758	ftp.sra.ebi.ac.uk/vol1/fastq/SRR441/008/SRR4417758/SRR4417758.fastq.gz	Gene resistance to transcriptional reprogramming following nuclear transfer is directly mediated by multiple chromatin repressive pathways
PRJNA600273	8355	GSE143395	SRA1023079	RNA-Seq	SRR10859367	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/067/SRR10859367/SRR10859367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/067/SRR10859367/SRR10859367_2.fastq.gz	Targets of Sf3b4 during neural crest development
PRJNA347982	8355	GSE87872	SRA483678	RNA-Seq	SRR4417760	ftp.sra.ebi.ac.uk/vol1/fastq/SRR441/000/SRR4417760/SRR4417760.fastq.gz	Gene resistance to transcriptional reprogramming following nuclear transfer is directly mediated by multiple chromatin repressive pathways
PRJNA347982	8355	GSE87872	SRA483678	RNA-Seq	SRR4417769	ftp.sra.ebi.ac.uk/vol1/fastq/SRR441/009/SRR4417769/SRR4417769.fastq.gz	Gene resistance to transcriptional reprogramming following nuclear transfer is directly mediated by multiple chromatin repressive pathways
PRJNA347982	8355	GSE87872	SRA483678	RNA-Seq	SRR4417780	ftp.sra.ebi.ac.uk/vol1/fastq/SRR441/000/SRR4417780/SRR4417780.fastq.gz	Gene resistance to transcriptional reprogramming following nuclear transfer is directly mediated by multiple chromatin repressive pathways
PRJNA600273	8355	GSE143395	SRA1023079	RNA-Seq	SRR10859368	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/068/SRR10859368/SRR10859368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/068/SRR10859368/SRR10859368_2.fastq.gz	Targets of Sf3b4 during neural crest development
PRJNA347982	8355	GSE87872	SRA483678	RNA-Seq	SRR4417782	ftp.sra.ebi.ac.uk/vol1/fastq/SRR441/002/SRR4417782/SRR4417782.fastq.gz	Gene resistance to transcriptional reprogramming following nuclear transfer is directly mediated by multiple chromatin repressive pathways
PRJNA600273	8355	GSE143395	SRA1023079	RNA-Seq	SRR10859371	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/071/SRR10859371/SRR10859371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/071/SRR10859371/SRR10859371_2.fastq.gz	Targets of Sf3b4 during neural crest development
PRJNA347982	8355	GSE87872	SRA483678	RNA-Seq	SRR4417783	ftp.sra.ebi.ac.uk/vol1/fastq/SRR441/003/SRR4417783/SRR4417783.fastq.gz	Gene resistance to transcriptional reprogramming following nuclear transfer is directly mediated by multiple chromatin repressive pathways
PRJNA351216	8355	GSE89271	SRA487358	RNA-Seq	SRR4473800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR447/000/SRR4473800/SRR4473800.fastq.gz	RNAseq and ChIPseq profiling of Foxn4 and Foxj1 in multiciliated cells
PRJNA351216	8355	GSE89271	SRA487358	RNA-Seq	SRR4473801	ftp.sra.ebi.ac.uk/vol1/fastq/SRR447/001/SRR4473801/SRR4473801.fastq.gz	RNAseq and ChIPseq profiling of Foxn4 and Foxj1 in multiciliated cells
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895929	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/029/SRR10895929/SRR10895929.fastq.gz	Project of basal ray-finned fishes
PRJNA351216	8355	GSE89271	SRA487358	ChIP-Seq	SRR4473806	ftp.sra.ebi.ac.uk/vol1/fastq/SRR447/006/SRR4473806/SRR4473806.fastq.gz	RNAseq and ChIPseq profiling of Foxn4 and Foxj1 in multiciliated cells
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895933	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/033/SRR10895933/SRR10895933.fastq.gz	Project of basal ray-finned fishes
PRJNA351216	8355	GSE89271	SRA487358	ChIP-Seq	SRR4473809	ftp.sra.ebi.ac.uk/vol1/fastq/SRR447/009/SRR4473809/SRR4473809.fastq.gz	RNAseq and ChIPseq profiling of Foxn4 and Foxj1 in multiciliated cells
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895935	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/035/SRR10895935/SRR10895935.fastq.gz	Project of basal ray-finned fishes
PRJNA351216	8355	GSE89271	SRA487358	ChIP-Seq	SRR4473813	ftp.sra.ebi.ac.uk/vol1/fastq/SRR447/003/SRR4473813/SRR4473813.fastq.gz	RNAseq and ChIPseq profiling of Foxn4 and Foxj1 in multiciliated cells
PRJNA351216	8355	GSE89271	SRA487358	RNA-Seq	SRR4478521	ftp.sra.ebi.ac.uk/vol1/fastq/SRR447/001/SRR4478521/SRR4478521.fastq.gz	RNAseq and ChIPseq profiling of Foxn4 and Foxj1 in multiciliated cells
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895950	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/050/SRR10895950/SRR10895950.fastq.gz	Project of basal ray-finned fishes
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895953	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/053/SRR10895953/SRR10895953.fastq.gz	Project of basal ray-finned fishes
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109847	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/007/SRR5109847/SRR5109847.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109850	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/000/SRR5109850/SRR5109850.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109851	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/001/SRR5109851/SRR5109851.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895958	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/058/SRR10895958/SRR10895958.fastq.gz	Project of basal ray-finned fishes
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109860	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/000/SRR5109860/SRR5109860.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895961	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/061/SRR10895961/SRR10895961.fastq.gz	Project of basal ray-finned fishes
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109862	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/002/SRR5109862/SRR5109862.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895962	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/062/SRR10895962/SRR10895962.fastq.gz	Project of basal ray-finned fishes
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895969	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/069/SRR10895969/SRR10895969.fastq.gz	Project of basal ray-finned fishes
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895972	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/072/SRR10895972/SRR10895972.fastq.gz	Project of basal ray-finned fishes
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109863	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/003/SRR5109863/SRR5109863.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895973	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/073/SRR10895973/SRR10895973.fastq.gz	Project of basal ray-finned fishes
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109868	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/008/SRR5109868/SRR5109868.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895974	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/074/SRR10895974/SRR10895974.fastq.gz	Project of basal ray-finned fishes
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895985	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/085/SRR10895985/SRR10895985.fastq.gz	Project of basal ray-finned fishes
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895990	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/090/SRR10895990/SRR10895990.fastq.gz	Project of basal ray-finned fishes
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109869	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/009/SRR5109869/SRR5109869.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA599026	8355	PRJNA599026	SRA1026516	RNA-Seq	SRR10895994	ftp.sra.ebi.ac.uk/vol1/fastq/SRR108/094/SRR10895994/SRR10895994.fastq.gz	Project of basal ray-finned fishes
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109875	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/005/SRR5109875/SRR5109875.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA601731	8355	GSE143795	SRA1027270	RNA-Seq	SRR10903015	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/015/SRR10903015/SRR10903015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/015/SRR10903015/SRR10903015_2.fastq.gz	Specification of embryonic mesoderm by Pinhead signaling
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109876	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/006/SRR5109876/SRR5109876.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109880	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/000/SRR5109880/SRR5109880.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109882	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/002/SRR5109882/SRR5109882.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA601731	8355	GSE143795	SRA1027270	RNA-Seq	SRR10903016	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/016/SRR10903016/SRR10903016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/016/SRR10903016/SRR10903016_2.fastq.gz	Specification of embryonic mesoderm by Pinhead signaling
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109884	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/004/SRR5109884/SRR5109884.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109885	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/005/SRR5109885/SRR5109885.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA601731	8355	GSE143795	SRA1027270	RNA-Seq	SRR10903017	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/017/SRR10903017/SRR10903017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/017/SRR10903017/SRR10903017_2.fastq.gz	Specification of embryonic mesoderm by Pinhead signaling
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109887	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/007/SRR5109887/SRR5109887.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109890	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/000/SRR5109890/SRR5109890.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA601731	8355	GSE143795	SRA1027270	RNA-Seq	SRR10903018	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/018/SRR10903018/SRR10903018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/018/SRR10903018/SRR10903018_2.fastq.gz	Specification of embryonic mesoderm by Pinhead signaling
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109891	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/001/SRR5109891/SRR5109891.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA601731	8355	GSE143795	SRA1027270	RNA-Seq	SRR10903019	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/019/SRR10903019/SRR10903019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/019/SRR10903019/SRR10903019_2.fastq.gz	Specification of embryonic mesoderm by Pinhead signaling
PRJNA601731	8355	GSE143795	SRA1027270	RNA-Seq	SRR10903020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/020/SRR10903020/SRR10903020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/020/SRR10903020/SRR10903020_2.fastq.gz	Specification of embryonic mesoderm by Pinhead signaling
PRJNA615819	8355	GSE147621	SRA1059860	RNA-Seq	SRR11432510	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/010/SRR11432510/SRR11432510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/010/SRR11432510/SRR11432510_2.fastq.gz	Proteomic and Transcriptomic Analysis of Neural Cell Fate in Developing Xenopus laevis Embryos and Explants
PRJNA357356	8355	GSE92366	SRA503451	RNA-Seq	SRR5109892	ftp.sra.ebi.ac.uk/vol1/fastq/SRR510/002/SRR5109892/SRR5109892.fastq.gz	H3K4 Methylation-Mediated Memory of an Active Transcriptional State Impairs Nuclear Reprogramming
PRJNA615819	8355	GSE147621	SRA1059860	RNA-Seq	SRR11432521	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/021/SRR11432521/SRR11432521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/021/SRR11432521/SRR11432521_2.fastq.gz	Proteomic and Transcriptomic Analysis of Neural Cell Fate in Developing Xenopus laevis Embryos and Explants
